Item ID,Item Group ID,Name,SKU,Category Name,Variation,Description,Package Weight,Package Width,Package Height,Package Length,Sell Price,Image 1,Image 2,Image 3,Image 4,Image 5,Stock
26331,15995,"Celana Pendek Anak Cargo Pants NAVY PUTIH","121651CSC","Celana Anak Laki Laki","Navy, L (5-6T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T) LP 19-36 PJ 28

M (3-4T) LP 20-38 PJ 32,5

L (5-6T) LP 22-42 PJ 33,5

XL (7-8T) LP 23-43 PJ 37

XXL (8-9T) LP 24-46 PJ 39

XXXL (9-10T) LP 25-48 PJ 40,5




LP lebar pinggang

PJ panjang

usia hanya patokan ya momsss, karena berat badan anak beda beda jadi cek size
chart sebelum order",125,0,0,0,63629,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/6bf58a2a-3f73-4b3d-a370-935860ae102e.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/16d7cec1-7475-4d02-a0a2-f52e5b102e49.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/7304c3a6-8605-467c-98fe-f67dc7bad7fb.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/092d83d5-c829-4d5f-87d6-8f595ae53158.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/37e97aa2-014a-4e97-b983-3f4e3e2c5d2c.jpeg,0
26332,15995,"Celana Pendek Anak Cargo Pants NAVY PUTIH","121652CSC","Celana Anak Laki Laki","Navy, XL (7-8T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T) LP 19-36 PJ 28

M (3-4T) LP 20-38 PJ 32,5

L (5-6T) LP 22-42 PJ 33,5

XL (7-8T) LP 23-43 PJ 37

XXL (8-9T) LP 24-46 PJ 39

XXXL (9-10T) LP 25-48 PJ 40,5




LP lebar pinggang

PJ panjang

usia hanya patokan ya momsss, karena berat badan anak beda beda jadi cek size
chart sebelum order",125,0,0,0,65729,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/6bf58a2a-3f73-4b3d-a370-935860ae102e.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/16d7cec1-7475-4d02-a0a2-f52e5b102e49.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/7304c3a6-8605-467c-98fe-f67dc7bad7fb.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/092d83d5-c829-4d5f-87d6-8f595ae53158.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/37e97aa2-014a-4e97-b983-3f4e3e2c5d2c.jpeg,0
26333,15995,"Celana Pendek Anak Cargo Pants NAVY PUTIH","121653CSC","Celana Anak Laki Laki","Navy, XXL (8-9T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T) LP 19-36 PJ 28

M (3-4T) LP 20-38 PJ 32,5

L (5-6T) LP 22-42 PJ 33,5

XL (7-8T) LP 23-43 PJ 37

XXL (8-9T) LP 24-46 PJ 39

XXXL (9-10T) LP 25-48 PJ 40,5




LP lebar pinggang

PJ panjang

usia hanya patokan ya momsss, karena berat badan anak beda beda jadi cek size
chart sebelum order",125,0,0,0,67829,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/6bf58a2a-3f73-4b3d-a370-935860ae102e.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/16d7cec1-7475-4d02-a0a2-f52e5b102e49.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/7304c3a6-8605-467c-98fe-f67dc7bad7fb.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/092d83d5-c829-4d5f-87d6-8f595ae53158.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/37e97aa2-014a-4e97-b983-3f4e3e2c5d2c.jpeg,0
26334,15995,"Celana Pendek Anak Cargo Pants NAVY PUTIH","121654CSC","Celana Anak Laki Laki","Navy, XXXL (9-10T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T) LP 19-36 PJ 28

M (3-4T) LP 20-38 PJ 32,5

L (5-6T) LP 22-42 PJ 33,5

XL (7-8T) LP 23-43 PJ 37

XXL (8-9T) LP 24-46 PJ 39

XXXL (9-10T) LP 25-48 PJ 40,5




LP lebar pinggang

PJ panjang

usia hanya patokan ya momsss, karena berat badan anak beda beda jadi cek size
chart sebelum order",125,0,0,0,69929,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/6bf58a2a-3f73-4b3d-a370-935860ae102e.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/16d7cec1-7475-4d02-a0a2-f52e5b102e49.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/7304c3a6-8605-467c-98fe-f67dc7bad7fb.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/092d83d5-c829-4d5f-87d6-8f595ae53158.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/37e97aa2-014a-4e97-b983-3f4e3e2c5d2c.jpeg,0
30000,15995,"Celana Pendek Anak Cargo Pants NAVY PUTIH","122970CSC","Celana Anak Laki Laki","Putih, S (1-2T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T) LP 19-36 PJ 28

M (3-4T) LP 20-38 PJ 32,5

L (5-6T) LP 22-42 PJ 33,5

XL (7-8T) LP 23-43 PJ 37

XXL (8-9T) LP 24-46 PJ 39

XXXL (9-10T) LP 25-48 PJ 40,5




LP lebar pinggang

PJ panjang

usia hanya patokan ya momsss, karena berat badan anak beda beda jadi cek size
chart sebelum order",125,0,0,0,57329,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/6bf58a2a-3f73-4b3d-a370-935860ae102e.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/16d7cec1-7475-4d02-a0a2-f52e5b102e49.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/7304c3a6-8605-467c-98fe-f67dc7bad7fb.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/092d83d5-c829-4d5f-87d6-8f595ae53158.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/37e97aa2-014a-4e97-b983-3f4e3e2c5d2c.jpeg,0
30001,15995,"Celana Pendek Anak Cargo Pants NAVY PUTIH","122971CSC","Celana Anak Laki Laki","Putih, M (3-4T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T) LP 19-36 PJ 28

M (3-4T) LP 20-38 PJ 32,5

L (5-6T) LP 22-42 PJ 33,5

XL (7-8T) LP 23-43 PJ 37

XXL (8-9T) LP 24-46 PJ 39

XXXL (9-10T) LP 25-48 PJ 40,5




LP lebar pinggang

PJ panjang

usia hanya patokan ya momsss, karena berat badan anak beda beda jadi cek size
chart sebelum order",125,0,0,0,60479,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/6bf58a2a-3f73-4b3d-a370-935860ae102e.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/16d7cec1-7475-4d02-a0a2-f52e5b102e49.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/7304c3a6-8605-467c-98fe-f67dc7bad7fb.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/092d83d5-c829-4d5f-87d6-8f595ae53158.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/37e97aa2-014a-4e97-b983-3f4e3e2c5d2c.jpeg,0
30002,15995,"Celana Pendek Anak Cargo Pants NAVY PUTIH","122972CSC","Celana Anak Laki Laki","Putih, L (5-6T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T) LP 19-36 PJ 28

M (3-4T) LP 20-38 PJ 32,5

L (5-6T) LP 22-42 PJ 33,5

XL (7-8T) LP 23-43 PJ 37

XXL (8-9T) LP 24-46 PJ 39

XXXL (9-10T) LP 25-48 PJ 40,5




LP lebar pinggang

PJ panjang

usia hanya patokan ya momsss, karena berat badan anak beda beda jadi cek size
chart sebelum order",125,0,0,0,63629,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/6bf58a2a-3f73-4b3d-a370-935860ae102e.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/16d7cec1-7475-4d02-a0a2-f52e5b102e49.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/7304c3a6-8605-467c-98fe-f67dc7bad7fb.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/092d83d5-c829-4d5f-87d6-8f595ae53158.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/37e97aa2-014a-4e97-b983-3f4e3e2c5d2c.jpeg,0
30003,15995,"Celana Pendek Anak Cargo Pants NAVY PUTIH","122973CSC","Celana Anak Laki Laki","Putih, XL (7-8T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T) LP 19-36 PJ 28

M (3-4T) LP 20-38 PJ 32,5

L (5-6T) LP 22-42 PJ 33,5

XL (7-8T) LP 23-43 PJ 37

XXL (8-9T) LP 24-46 PJ 39

XXXL (9-10T) LP 25-48 PJ 40,5




LP lebar pinggang

PJ panjang

usia hanya patokan ya momsss, karena berat badan anak beda beda jadi cek size
chart sebelum order",125,0,0,0,65729,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/6bf58a2a-3f73-4b3d-a370-935860ae102e.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/16d7cec1-7475-4d02-a0a2-f52e5b102e49.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/7304c3a6-8605-467c-98fe-f67dc7bad7fb.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/092d83d5-c829-4d5f-87d6-8f595ae53158.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/37e97aa2-014a-4e97-b983-3f4e3e2c5d2c.jpeg,0
30004,15995,"Celana Pendek Anak Cargo Pants NAVY PUTIH","122974CSC","Celana Anak Laki Laki","Putih, XXL (8-9T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T) LP 19-36 PJ 28

M (3-4T) LP 20-38 PJ 32,5

L (5-6T) LP 22-42 PJ 33,5

XL (7-8T) LP 23-43 PJ 37

XXL (8-9T) LP 24-46 PJ 39

XXXL (9-10T) LP 25-48 PJ 40,5




LP lebar pinggang

PJ panjang

usia hanya patokan ya momsss, karena berat badan anak beda beda jadi cek size
chart sebelum order",125,0,0,0,67829,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/6bf58a2a-3f73-4b3d-a370-935860ae102e.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/16d7cec1-7475-4d02-a0a2-f52e5b102e49.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/7304c3a6-8605-467c-98fe-f67dc7bad7fb.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/092d83d5-c829-4d5f-87d6-8f595ae53158.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/37e97aa2-014a-4e97-b983-3f4e3e2c5d2c.jpeg,0
30005,15995,"Celana Pendek Anak Cargo Pants NAVY PUTIH","122975CSC","Celana Anak Laki Laki","Putih, XXXL (9-10T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T) LP 19-36 PJ 28

M (3-4T) LP 20-38 PJ 32,5

L (5-6T) LP 22-42 PJ 33,5

XL (7-8T) LP 23-43 PJ 37

XXL (8-9T) LP 24-46 PJ 39

XXXL (9-10T) LP 25-48 PJ 40,5




LP lebar pinggang

PJ panjang

usia hanya patokan ya momsss, karena berat badan anak beda beda jadi cek size
chart sebelum order",125,0,0,0,69929,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/6bf58a2a-3f73-4b3d-a370-935860ae102e.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/16d7cec1-7475-4d02-a0a2-f52e5b102e49.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/7304c3a6-8605-467c-98fe-f67dc7bad7fb.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/092d83d5-c829-4d5f-87d6-8f595ae53158.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/37e97aa2-014a-4e97-b983-3f4e3e2c5d2c.jpeg,0
25297,23689,"Celana Pendek Anak Cargo Pants NO!!","115796CSC","Celana Anak Laki Laki","Army, S (1-2T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,57329,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
25295,23689,"Celana Pendek Anak Cargo Pants NO!!","115797CSC","Celana Anak Laki Laki","Army, M (3-4T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,60479,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
25293,23689,"Celana Pendek Anak Cargo Pants NO!!","115798CSC","Celana Anak Laki Laki","Army, L (5-6T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,63629,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
25298,23689,"Celana Pendek Anak Cargo Pants NO!!","115799CSC","Celana Anak Laki Laki","Army, XL(7-8T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,65729,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
1248,23689,"Celana Pendek Anak Cargo Pants NO!!","116575CSC","Celana Anak Laki Laki","late, S (1-2T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,57329,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
1249,23689,"Celana Pendek Anak Cargo Pants NO!!","116576CSC","Celana Anak Laki Laki","late, M (3-4T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,60479,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
